day,queue_time,entry_time,side,score,queue_price,entry,sl,tp,outcome,exit_price,mfe_r,mae_r,chase_atr,pnl_usd,be05_usd,be10_usd,lock60_usd
2026-06-09,2026-06-09 15:30:00+00:00,2026-06-09 15:32:00+00:00,BUY,4.0,4335.53,4338.77,4332.338240759148,4351.633518481705,SL,4332.338240759148,1.0043908296453479,1.1536501479829044,0.503750199388864,-13.903518481704886,-1.04,-1.04,6.711999999998588
2026-06-09,2026-06-09 16:15:00+00:00,2026-06-09 16:15:00+00:00,SELL,4.3,4340.72,4340.72,4347.467767422861,4327.22446515428,TP,4327.22446515428,2.3370692870318623,0.1585709662094701,-0.0,25.91106969144123,25.91106969144123,25.91106969144123,25.91106969144123
2026-06-09,2026-06-09 13:45:00+00:00,2026-06-09 13:45:00+00:00,BUY,5.5,4332.4,4332.4,4324.860623522902,4347.4787529541945,TP,4347.4787529541945,3.187266224600492,0.9881453755003096,0.0,29.35750590838979,-0.8,-0.8,8.99200000000128
2026-06-09,2026-06-09 17:00:00+00:00,2026-06-09 17:04:00+00:00,SELL,4.5,4328.8,4327.26,4338.827284452748,4304.125431094505,TP,4304.125431094505,2.1405196786803793,0.43052455572807996,0.13313409956250716,45.22913781099029,45.22913781099029,45.22913781099029,18.196000000000787
2026-06-09,2026-06-09 18:00:00+00:00,2026-06-09 18:01:00+00:00,SELL,4.0,4300.31,4297.52,4314.357313802567,4263.845372394867,TP,4263.845372394867,2.020512321556579,0.08849392590002418,0.16570339145040297,66.32925521026708,66.32925521026708,66.32925521026708,66.32925521026708
2026-06-10,2026-06-10 01:15:00+00:00,2026-06-10 01:18:00+00:00,SELL,4.0,4255.04,4253.44,4261.604920974664,4237.11015805067,TP,4237.11015805067,2.0281886440033077,0.4654056067157714,0.19596025545930734,31.539683898658836,31.539683898658836,31.539683898658836,31.539683898658836
2026-06-10,2026-06-10 04:15:00+00:00,2026-06-10 04:21:00+00:00,SELL,5.0,4203.23,4205.89,4221.51361324965,4174.642773500701,TP,4174.642773500701,2.044341439437324,0.17089516729172563,-0.17025511048543385,61.43445299859872,61.43445299859872,61.43445299859872,21.83600000000064
2026-06-10,2026-06-10 05:30:00+00:00,2026-06-10 05:33:00+00:00,SELL,4.3,4187.86,4177.68,4192.6424799529905,4147.755040094019,SL,4192.6424799529905,0.35889772396497926,1.0218894226116633,0.6803684971998774,-30.72495990598036,-30.72495990598036,-30.72495990598036,-30.72495990598036
2026-06-10,2026-06-10 07:00:00+00:00,2026-06-10 07:02:00+00:00,SELL,4.5,4184.68,4182.42,4194.389320371745,4158.481359256509,SL,4194.389320371745,0.8446594865874876,1.0125888207161808,0.1888160672292748,-24.978640743490395,-1.04,-24.978640743490395,-24.978640743490395
2026-06-10,2026-06-10 08:30:00+00:00,2026-06-10 08:59:00+00:00,SELL,5.0,4186.91,4203.9,4213.0364119962005,4185.627176007598,SL,4213.0364119962005,0.0,1.3407889229485188,-1.85959214701184,-19.332823992401753,-19.332823992401753,-19.332823992401753,-19.332823992401753
2026-06-10,2026-06-10 08:45:00+00:00,2026-06-10 08:59:00+00:00,SELL,5.0,4197.92,4203.9,4214.119557063374,4183.460885873252,SL,4214.119557063374,0.0,1.1986820880821598,-0.5851525621821054,-21.49911412674788,-21.49911412674788,-21.49911412674788,-21.49911412674788
2026-06-10,2026-06-10 09:30:00+00:00,2026-06-10 09:49:00+00:00,SELL,4.5,4211.6,4205.73,4216.61833981281,4183.95332037438,TP,4183.95332037438,2.210621675462617,0.19929576384520556,0.5391088174062105,42.53335925123836,42.53335925123836,42.53335925123836,42.53335925123836
2026-06-10,2026-06-10 09:45:00+00:00,2026-06-10 09:49:00+00:00,SELL,4.5,4207.33,4205.73,4216.297227837768,4184.595544324463,TP,4184.595544324463,2.277797012568525,0.20535187026480783,0.15141151724597063,41.248911351073254,41.248911351073254,41.248911351073254,41.248911351073254
2026-06-10,2026-06-10 10:45:00+00:00,2026-06-10 10:49:00+00:00,SELL,4.3,4189.45,4191.7,4201.837895393077,4171.424209213847,TP,4171.424209213847,2.54786610025979,0.03353753287219133,-0.22193955577175936,39.51158157230653,39.51158157230653,39.51158157230653,39.51158157230653
2026-06-10,2026-06-10 10:30:00+00:00,2026-06-10 10:58:00+00:00,SELL,4.8,4194.73,4181.57,4191.844494684319,4161.021010631362,TP,4161.021010631362,2.498419707119731,0.5791039056238478,1.280841579497281,40.29797873727621,40.29797873727621,40.29797873727621,17.187999999999374
2026-06-10,2026-06-10 11:30:00+00:00,2026-06-10 11:31:00+00:00,SELL,4.0,4172.11,4169.44,4181.875335164026,4144.569329671946,TP,4144.569329671946,2.0071835355274765,0.7945101494796337,0.21471073877638225,48.72134065610633,-1.02,48.72134065610633,17.495999999999622
2026-06-10,2026-06-10 12:30:00+00:00,2026-06-10 12:48:00+00:00,SELL,5.5,4165.97,4167.86,4179.494859212242,4144.590281575515,TP,4144.590281575515,2.009478548343741,0.9058983703825004,-0.1624428766624672,45.739436848968765,-0.8,45.739436848968765,15.819999999998982
2026-06-10,2026-06-10 12:45:00+00:00,2026-06-10 12:48:00+00:00,SELL,4.8,4171.24,4167.86,4179.770211317276,4144.039577365446,TP,4144.039577365446,2.3526030944014247,0.8849549113130389,0.28379009489925794,46.84084526910665,-0.8,46.84084526910665,15.819999999998982
2026-06-10,2026-06-10 15:45:00+00:00,2026-06-10 15:45:00+00:00,SELL,4.3,4160.24,4160.24,4176.872256733395,4126.975486533209,SL,4176.872256733395,1.6516099072017612,1.1165051320254262,-0.0,-34.28451346679096,-1.02,-1.02,27.695999999998534
2026-06-10,2026-06-10 17:00:00+00:00,2026-06-10 17:00:00+00:00,SELL,4.3,4179.42,4179.42,4198.52769883037,4141.2046023392595,TP,4141.2046023392595,2.0321651678056614,0.07065214979496233,-0.0,75.41079532148115,75.41079532148115,75.41079532148115,75.41079532148115
2026-06-10,2026-06-10 16:45:00+00:00,2026-06-10 17:00:00+00:00,SELL,4.3,4178.81,4179.42,4199.551960188889,4139.156079622222,TP,4139.156079622222,2.054941476728738,0.0670575536278596,-0.030300079787378798,79.5078407555561,79.5078407555561,79.5078407555561,79.5078407555561
2026-06-10,2026-06-10 17:45:00+00:00,2026-06-10 17:55:00+00:00,SELL,4.5,4149.76,4137.87,4154.997500542318,4103.614998915364,TP,4103.614998915364,2.1059698647142797,0.02452196681952198,0.6942052035335092,67.49000216927242,67.49000216927242,67.49000216927242,25.403999999999073
2026-06-10,2026-06-10 19:00:00+00:00,2026-06-10 19:10:00+00:00,SELL,4.1,4128.65,4129.93,4148.967936643765,4091.8541267124706,TP,4091.8541267124706,2.121028174196868,0.26578510553330964,-0.06723417689384281,75.35174657505941,-0.8,75.35174657505941,29.823999999999796
2026-06-10,2026-06-10 21:00:00+00:00,2026-06-10 21:07:00+00:00,SELL,5.0,4111.51,4117.42,4131.536638139277,4089.186723721446,TP,4089.186723721446,2.059272166162417,0.09988213809042627,-0.4186549192301175,55.44655255710812,55.44655255710812,55.44655255710812,55.44655255710812
2026-06-10,2026-06-10 20:15:00+00:00,2026-06-10 20:16:00+00:00,SELL,4.3,4117.8,4116.6,4132.160834647274,4085.478330705453,TP,4085.478330705453,2.1997534692650973,0.2371338095701787,0.07711668603907917,61.22333858909449,-1.02,61.22333858909449,61.22333858909449
2026-06-10,2026-06-10 22:45:00+00:00,2026-06-10 22:54:00+00:00,SELL,4.3,4091.48,4088.23,4099.939427057809,4064.8111458843828,TP,4064.8111458843828,2.4484545536223106,0.004270063748920843,0.27755414367884507,46.037708231234504,46.037708231234504,46.037708231234504,18.844000000000232
2026-06-11,2026-06-11 01:15:00+00:00,2026-06-11 01:20:00+00:00,BUY,5.0,4055.99,4047.33,4035.495334126312,4070.9993317473754,SL,4035.495334126312,1.844581015889504,1.2970370404903258,-0.731748584406912,-24.78933174737551,-1.12,-1.12,24.46399999999983
2026-06-11,2026-06-11 02:00:00+00:00,2026-06-11 02:15:00+00:00,BUY,4.5,4046.11,4029.74,4014.2643849112615,4060.6912301774764,TP,4060.6912301774764,2.0167211332822292,0.31404244497760214,-1.057793173720947,60.8624603549533,60.8624603549533,60.8624603549533,20.320000000000583
2026-06-11,2026-06-11 02:15:00+00:00,2026-06-11 02:15:00+00:00,BUY,4.5,4029.74,4029.74,4012.35713358976,4064.50573282048,TP,4064.50573282048,2.0002454819256967,0.2795856497600837,0.0,68.49146564096004,68.49146564096004,68.49146564096004,20.320000000000583
2026-06-11,2026-06-11 03:00:00+00:00,2026-06-11 03:01:00+00:00,BUY,5.5,4047.0,4057.04,4038.9635266656896,4093.1929466686206,SL,4038.9635266656896,0.08795963518958241,1.1727951358609814,0.5554180737756751,-37.19294666862064,-37.19294666862064,-37.19294666862064,-37.19294666862064
2026-06-11,2026-06-11 08:30:00+00:00,2026-06-11 08:31:00+00:00,BUY,4.6,4074.84,4078.26,4066.400015081084,4101.979969837833,TP,4101.979969837833,2.0708289401639104,0.041315398236190015,0.28836461626062176,46.6399396756653,46.6399396756653,46.6399396756653,46.6399396756653
2026-06-11,2026-06-11 11:15:00+00:00,2026-06-11 11:21:00+00:00,SELL,4.5,4105.98,4102.28,4113.086928781389,4080.66614243722,TP,4080.66614243722,2.0079710377446616,0.27019702443385285,0.34237294191958273,42.20771512555937,42.20771512555937,42.20771512555937,42.20771512555937
2026-06-11,2026-06-11 14:30:00+00:00,2026-06-11 14:34:00+00:00,SELL,5.0,4090.13,4091.15,4099.278570896524,4074.892858206953,TP,4074.892858206953,2.2463973350850184,0.007381371309144409,-0.12548331225556683,31.49428358609428,31.49428358609428,31.49428358609428,11.13599999999995
2026-06-11,2026-06-11 15:15:00+00:00,2026-06-11 15:22:00+00:00,BUY,4.0,4076.18,4077.61,4068.1002073304708,4096.629585339059,SL,4068.1002073304708,0.05783511997711493,1.549981215387474,0.15037131194060402,-20.03958533905872,-20.03958533905872,-20.03958533905872,-20.03958533905872
2026-06-11,2026-06-11 19:15:00+00:00,2026-06-11 19:38:00+00:00,SELL,4.0,4102.48,4083.99,4099.022731826362,4053.9245363472737,SL,4099.022731826362,0.8102319751783035,1.2086958119039433,1.2299826946672294,-31.08546365272516,-1.02,-31.08546365272516,-31.08546365272516
2026-06-11,2026-06-11 20:15:00+00:00,2026-06-11 20:24:00+00:00,BUY,4.5,4075.87,4079.22,4065.4578296554514,4106.744340689096,TP,4106.744340689096,3.315610754525839,0.07411621673496063,0.24342090790403512,54.028681378192665,54.028681378192665,54.028681378192665,21.168000000000102
2026-06-11,2026-06-11 21:00:00+00:00,2026-06-11 21:08:00+00:00,BUY,5.3,4151.68,4140.29,4117.989677556453,4184.890644887095,TP,4184.890644887095,2.123287684286438,0.3071704464068165,-0.5107549466530736,88.40128977418972,88.40128977418972,88.40128977418972,26.068000000000392
2026-06-11,2026-06-11 22:00:00+00:00,2026-06-11 22:05:00+00:00,BUY,4.5,4161.65,4174.02,4154.2094074210345,4213.641185157932,TP,4213.641185157932,2.050923001825719,0.23573247399769745,0.6244134268418974,78.22237031586381,78.22237031586381,78.22237031586381,78.22237031586381
2026-06-12,2026-06-12 01:45:00+00:00,2026-06-12 02:10:00+00:00,SELL,4.5,4225.62,4225.55,4239.047126655909,4198.555746688182,TP,4198.555746688182,2.1819458875053743,0.35118585761545207,0.005186289036493791,52.86850662363657,-1.12,-1.12,15.848000000000756
2026-06-12,2026-06-12 02:00:00+00:00,2026-06-12 02:10:00+00:00,SELL,4.5,4243.04,4225.55,4240.091509768455,4196.466980463091,TP,4196.466980463091,2.025236751130684,0.3259634023891022,1.2027636936256516,57.04603907381796,-1.12,57.04603907381796,57.04603907381796
2026-06-12,2026-06-12 06:45:00+00:00,2026-06-12 06:53:00+00:00,SELL,4.5,4199.14,4196.2,4207.853845198656,4172.8923096026865,TP,4172.8923096026865,2.0482509929642667,0.43419145472978876,0.2522772484003358,45.555380794626615,45.555380794626615,45.555380794626615,45.555380794626615
2026-06-12,2026-06-12 07:30:00+00:00,2026-06-12 07:30:00+00:00,SELL,4.3,4192.47,4192.47,4202.386888267096,4172.636223465809,TP,4172.636223465809,2.0308789871944795,0.5697351677084351,-0.0,38.6475530683824,38.6475530683824,38.6475530683824,38.6475530683824
2026-06-12,2026-06-12 10:30:00+00:00,2026-06-12 10:36:00+00:00,BUY,4.0,4174.0,4176.81,4167.848092402814,4194.733815194374,TP,4194.733815194374,2.1903818787600065,0.353719335490049,0.313549316317715,34.827630388747345,-1.02,34.827630388747345,13.139999999999855
2026-06-12,2026-06-12 09:00:00+00:00,2026-06-12 09:01:00+00:00,BUY,4.0,4173.06,4177.86,4168.3315809255755,4196.916838148848,TP,4196.916838148848,2.1325678311676,0.8228017616314884,0.50375618059068,37.053676297696654,-1.06,37.053676297696654,11.839999999999636
2026-06-12,2026-06-12 09:45:00+00:00,2026-06-12 09:51:00+00:00,BUY,4.0,4176.32,4178.55,4169.2428365314045,4197.164326937192,TP,4197.164326937192,2.109128099687535,0.9164983540669401,0.2396003903364327,36.16865387438287,-1.06,36.16865387438287,11.012000000000116
2026-06-12,2026-06-12 06:00:00+00:00,2026-06-12 06:13:00+00:00,SELL,5.0,4191.44,4192.39,4206.135947904172,4164.898104191656,SL,4206.135947904172,1.6273886789000822,1.0570387798130485,-0.06911127603738353,-28.591895808343544,-1.1,-1.1,22.09599999999991
2026-06-12,2026-06-12 11:30:00+00:00,2026-06-12 11:30:00+00:00,BUY,4.8,4212.93,4212.93,4200.254899103541,4238.280201792918,SL,4200.254899103541,1.1763219971026213,1.027999706388201,0.0,-26.390201792918592,-1.04,-1.04,14.367999999999448
2026-06-12,2026-06-12 12:15:00+00:00,2026-06-12 12:20:00+00:00,SELL,4.3,4223.96,4223.28,4234.920206420598,4199.999587158803,TP,4199.999587158803,2.008555446115338,0.39174563020901204,0.05841820801364448,45.54082568239435,45.54082568239435,45.54082568239435,20.784000000000088
2026-06-12,2026-06-12 13:00:00+00:00,2026-06-12 13:05:00+00:00,SELL,4.0,4221.64,4221.63,4231.869263261054,4201.151473477893,TP,4201.151473477893,2.1222230004236424,0.36819055276557544,0.0009766327659778739,39.93705304421426,39.93705304421426,39.93705304421426,18.804000000000524
2026-06-12,2026-06-12 15:00:00+00:00,2026-06-12 15:01:00+00:00,SELL,4.0,4206.67,4203.77,4214.019764325424,4183.270471349153,SL,4214.019764325424,0.11317333386129433,1.005876786300964,0.28293333465301396,-21.519528650847423,-21.519528650847423,-21.519528650847423,-21.519528650847423
2026-06-12,2026-06-12 14:45:00+00:00,2026-06-12 15:01:00+00:00,SELL,4.0,4209.54,4203.77,4214.239728067797,4182.830543864407,SL,4214.239728067797,0.11079561880587457,1.0878983605155308,0.5511126900943301,-21.95945613559299,-21.95945613559299,-21.95945613559299,-21.95945613559299
2026-06-12,2026-06-12 13:45:00+00:00,2026-06-12 13:50:00+00:00,SELL,5.0,4215.18,4215.41,4226.601449299121,4193.027101401757,TP,4193.027101401757,2.0068893134121226,0.0482511232966372,-0.02055140436704859,43.745797196485434,43.745797196485434,43.745797196485434,16.58399999999936
2026-06-12,2026-06-12 17:15:00+00:00,2026-06-12 17:35:00+00:00,BUY,5.0,4192.79,4186.54,4173.449986058007,4212.7200278839855,TP,4212.7200278839855,2.026735809263815,0.7318555994250805,-0.47746320421782756,51.34005576797106,51.34005576797106,51.34005576797106,15.168000000000104
2026-06-12,2026-06-12 17:30:00+00:00,2026-06-12 17:35:00+00:00,BUY,5.0,4188.37,4186.54,4172.960654583606,4213.698690832788,TP,4213.698690832788,2.0914115613933175,0.7054831957094397,-0.13476349145597422,53.297381665576246,53.297381665576246,53.297381665576246,26.196000000000353
2026-06-12,2026-06-12 21:15:00+00:00,2026-06-12 21:18:00+00:00,SELL,4.0,4226.83,4225.23,4236.848692778223,4201.992614443551,TP,4201.992614443551,2.0303488912463714,0.8641247506619754,0.13770912361148951,45.45477111289663,45.45477111289663,45.45477111289663,45.45477111289663
2026-06-12,2026-06-12 22:45:00+00:00,2026-06-12 22:56:00+00:00,BUY,4.0,4204.98,4208.41,4198.340432538147,4228.549134923705,TP,4228.549134923705,6.827502795969108,0.0913644010515211,0.34063032131165133,39.258269847411135,39.258269847411135,39.258269847411135,39.258269847411135
2026-06-12,2026-06-12 23:30:00+00:00,2026-06-12 23:35:00+00:00,BUY,4.8,4214.22,4213.32,4204.9201304552025,4230.119739089594,TP,4230.119739089594,7.600118032730898,0.14404985619681457,-0.10714452113818829,32.01947817918874,32.01947817918874,32.01947817918874,32.01947817918874
2026-06-15,2026-06-15 04:15:00+00:00,2026-06-15 04:17:00+00:00,BUY,5.5,4296.01,4294.6,4283.505667262513,4316.788665474975,TP,4316.788665474975,2.111889065741715,0.3353063305403297,-0.12709191560800637,43.337330949948374,43.337330949948374,43.337330949948374,12.939999999999566
2026-06-15,2026-06-15 07:45:00+00:00,2026-06-15 07:47:00+00:00,BUY,4.0,4327.77,4328.24,4320.78347036875,4343.153059262498,SL,4320.78347036875,0.6048390099731598,1.1801736779963765,0.06303200325653553,-15.993059262498791,-1.08,-15.993059262498791,-15.993059262498791
2026-06-15,2026-06-15 06:30:00+00:00,2026-06-15 06:46:00+00:00,BUY,4.0,4323.86,4325.0,4315.400527107352,4344.198945785296,SL,4315.400527107352,0.8073359950769395,1.016722491864659,0.11875652056619038,-20.218945785296018,-1.02,-20.218945785296018,-20.218945785296018
2026-06-15,2026-06-15 06:45:00+00:00,2026-06-15 06:46:00+00:00,BUY,4.0,4323.15,4325.0,4315.860456826372,4343.279086347256,SL,4315.860456826372,0.8479636074549528,1.0678870720981322,0.20241711919896402,-19.299086347256452,-1.02,-19.299086347256452,-19.299086347256452
2026-06-15,2026-06-15 08:15:00+00:00,2026-06-15 08:15:00+00:00,SELL,5.5,4328.58,4328.58,4335.410104478583,4314.919791042835,TP,4314.919791042835,2.3498908472525746,0.6105323883516072,-0.0,26.240417914330394,26.240417914330394,26.240417914330394,26.240417914330394
2026-06-15,2026-06-15 08:45:00+00:00,2026-06-15 09:06:00+00:00,BUY,5.3,4312.6,4312.05,4303.452010413865,4329.245979172271,SL,4303.452010413865,0.1349152599429042,1.1002572060862403,-0.06396844221433722,-18.21597917227111,-18.21597917227111,-18.21597917227111,-18.21597917227111
2026-06-15,2026-06-15 09:00:00+00:00,2026-06-15 09:06:00+00:00,BUY,4.3,4309.84,4312.05,4303.451742358683,4329.246515282635,SL,4303.451742358683,0.13491105388906766,1.1002229049920216,0.257028818185243,-18.21651528263421,-18.21651528263421,-18.21651528263421,-18.21651528263421
2026-06-15,2026-06-15 09:45:00+00:00,2026-06-15 09:50:00+00:00,BUY,4.5,4306.25,4307.45,4299.221457173933,4323.907085652133,TP,4323.907085652133,2.0489654555350176,0.3026052185220386,0.14583384025157553,31.874171304266348,31.874171304266348,31.874171304266348,12.351999999999826
